market_id,question,liquidity_tier,category,volume_num,n_points,coverage,price_at_window_start,hours_to_converge_90,hours_to_converge_95,reverted_after_90,reverted_after_95,in_uncertain_band_last6h,in_uncertain_band_last1h,min_price_last6h,max_abs_move_last6h,converged_90
558965,Will Senegal win the 2026 FIFA World Cup?,flagship,Sports,80692765.78550497,4285,0.9918981481481481,0.9955,71.98583333333333,71.98583333333333,False,False,False,False,0.9875,0.0030000000000000027,True
558936,Will France win the 2026 FIFA World Cup?,flagship,Sports,132448346.86106884,4317,0.9993055555555556,0.6155,3.7916666666666665,3.7383333333333333,False,False,False,False,0.6245,0.12350000000000005,True
558955,Will Ecuador win the 2026 FIFA World Cup?,flagship,Sports,96888032.2203568,4285,0.9918981481481481,0.9945,71.99083333333333,71.99083333333333,False,False,False,False,0.9955,0.0015000000000000568,True
558951,Will Norway win the 2026 FIFA World Cup?,flagship,Sports,137345387.0652803,4265,0.9872685185185185,0.9405,71.98777777777778,3.803888888888889,False,False,False,False,0.91,0.03249999999999997,True
558972,Will Saudi Arabia win the 2026 FIFA World Cup?,flagship,Sports,57271836.512883715,4320,1.0,0.9995,71.99416666666667,71.99416666666667,False,False,False,False,0.9995,0.0,True
558934,Will Spain win the 2026 FIFA World Cup?,flagship,Sports,152168021.58979887,4320,1.0,0.5835,3.5230555555555556,3.2225,False,False,True,False,0.5755,0.31599999999999995,True
558960,Will Uzbekistan win the 2026 FIFA World Cup?,flagship,Sports,61524249.26841759,4320,1.0,0.9995,71.9925,71.9925,False,False,False,False,0.9995,0.0,True
2053402,"Will the price of Bitcoin be above $74,000 on April 29?",mid,Crypto,981143.9037959984,4313,0.9983796296296297,0.945,28.395833333333332,19.995555555555555,True,True,False,False,0.994,0.0045000000000000595,True
1345822,"Will the price of Bitcoin be above $70,000 on February 13?",mid,Crypto,988123.140401,4316,0.9990740740740741,0.58,3.933611111111111,2.9844444444444442,True,True,False,False,0.8215,0.046499999999999986,True
531921,Will the price of Bitcoin be greater than $90000 on April 4?,mid,Crypto,983664.347514,4320,1.0,0.92,47.30305555555555,46.719722222222224,True,True,False,False,0.9985,0.0010000000000000009,True
659259,"Will Ethereum reach $4,800 in November?",mid,Crypto,987553.155215,4320,1.0,0.9985,71.99388888888889,71.99388888888889,False,False,False,False,0.9995,0.0,True
1214083,"Will the price of Bitcoin be above $88,000 on January 25?",mid,Crypto,994661.370376,4320,1.0,0.74,2.357222222222222,2.357222222222222,True,True,True,False,0.128,0.337,True
510109,"Bitcoin above $69,000 on October 25?",mid,Crypto,992979.844145,4320,1.0,0.715,3.008611111111111,2.7752777777777777,True,True,True,False,0.5765,0.10100000000000009,True
516949,Will a new country buy Bitcoin in 2025?,mid,Crypto,980853.02188,4320,1.0,0.12,3.6347222222222224,2.8844444444444446,True,True,True,False,0.12,0.20499999999999996,True
1338373,"Bitcoin Up or Down - February 7, 3AM ET",mid,Crypto,983410.080303,3017,0.6983796296296296,0.5,1.5830555555555557,1.5330555555555556,False,False,True,False,0.385,0.135,True
650379,Over $4B committed to the MegaETH public sale?,mid,Crypto,989317.444237,4118,0.9532407407407407,0.945,71.995,56.878055555555555,False,True,False,False,0.998,0.0010000000000000009,True
1345824,"Will the price of Bitcoin be above $72,000 on February 13?",mid,Crypto,999989.655509,4316,0.9990740740740741,0.8,53.33583333333333,41.969166666666666,True,True,False,False,0.9825,0.007000000000000006,True
1308008,"Bitcoin Up or Down - February 2, 11AM ET",mid,Crypto,998475.093858,3032,0.7018518518518518,0.5,1.6627777777777777,1.6133333333333333,False,True,True,False,0.195,0.295,True
1672992,"Will the price of Bitcoin be above $60,000 on March 28?",mid,Crypto,987622.939469,4319,0.9997685185185186,0.9875,71.99111111111111,71.99111111111111,False,False,False,False,0.9995,0.0,True
1473059,"Will Ethereum reach $3,200 in March?",mid,Crypto,997433.0805379984,4309,0.9974537037037037,0.9995,71.99527777777777,71.99527777777777,False,False,False,False,0.9995,0.0,True
555061,Ethereum Up or Down on June 25?,mid,Crypto,988654.998716,3034,0.7023148148148148,0.5,3.4730555555555553,3.4394444444444443,True,True,True,False,0.475,0.265,True
1373526,"Will the price of Bitcoin be above $66,000 on February 20?",mid,Crypto,989914.15684,4319,0.9997685185185186,0.74,4.083333333333333,3.6508333333333334,True,True,False,False,0.683,0.08250000000000002,True
1092481,"Jerome Powell out as Fed Chair by March 31, 2026?",mid,Economy/Business,995383.2905240004,4309,0.9974537037037037,0.9995,71.99194444444444,71.99194444444444,False,False,False,False,0.9995,0.0,True
675504,Will NVIDIA (NVDA) beat quarterly earnings?,mid,Economy/Business,995129.929459,4316,0.9990740740740741,0.935,2.06,2.043888888888889,True,True,False,False,0.6245,0.2104999999999999,True
1345914,"Will Kevin Warsh be formally nominated to be Chair of the Federal Reserve by February 18, 2026?",mid,Economy/Business,993339.886075,4318,0.999537037037037,0.9695,71.98972222222223,71.98972222222223,False,False,False,False,0.9955,0.0030000000000000027,True
515939,Israel and Saudi Arabia normalize relations before April?,mid,Other,999034.199606,4320,1.0,0.9985,71.98555555555555,71.98555555555555,False,False,False,False,0.998,0.0010000000000000009,True
568711,Will Hao-Tong Li win the 2026 Masters tournament?,mid,Other,990938.6408990022,4317,0.9993055555555556,0.9985,71.98861111111111,28.674166666666668,False,True,False,False,0.9945,0.0034999999999999476,True
1340487,"Will Elon Musk post 115-139 tweets from February 7 to February 9, 2026?",mid,Other,997824.852581,4318,0.999537037037037,0.145,5.486111111111111,5.4030555555555555,True,True,False,False,0.8765,0.03699999999999992,True
1369878,"Will Elon Musk post 90-114 tweets from February 14 to February 16, 2026?",mid,Other,999970.610198,4318,0.999537037037037,0.9995,71.98666666666666,71.98666666666666,False,False,False,False,0.9995,0.0,True
929154,Lighter Airdrop on December 28?,mid,Other,987333.83284,4318,0.999537037037037,0.9925,55.19277777777778,55.19277777777778,True,True,False,False,0.993,0.006000000000000005,True
1155218,Spread: Warriors (-7.5),mid,Other,986917.47885,1975,0.45717592592592593,0.52,2.735,2.735,True,False,True,False,0.425,0.12999999999999995,True
1087520,Will Casper Ruud win the 2026 Men's French Open?,mid,Other,983308.2274579993,4283,0.9914351851851851,0.8945,9.684722222222222,8.517777777777777,True,True,False,False,0.9995,0.0,True
2161585,"Will Elon Musk post 60-79 tweets from May 8 to May 15, 2026?",mid,Other,985519.612281,4312,0.9981481481481481,0.9985,7.779166666666667,7.178888888888889,True,True,False,False,0.9605,0.009000000000000008,True
939164,Will AC Milan win on 2025-12-28?,mid,Other,986614.354973,4318,0.999537037037037,0.715,4.09,4.056388888888889,False,False,True,False,0.59,0.25,True
1400681,Spread: Cavaliers (-5.5),mid,Other,993066.171874,1469,0.3400462962962963,0.52,2.3141666666666665,2.3141666666666665,True,False,True,False,0.235,0.445,True
521703,Will Trump issue an executive order on February 4?,mid,Other,983012.77858,4320,1.0,0.7925,29.688333333333333,29.621666666666666,False,False,False,False,0.9955,0.0024999999999999467,True
4016662,Will Paris Saint-Germain FC win on 2026-09-13?,mid,Other,980899.753467,4294,0.9939814814814815,0.765,0.5205555555555555,0.4747222222222222,True,False,False,False,0.785,0.09999999999999998,True
568697,Will Gary Woodland win the 2026 Masters tournament?,mid,Other,995777.012137,4317,0.9993055555555556,0.9845,71.98861111111111,71.98861111111111,False,False,False,False,0.9995,0.0,True
253891,Trump margin of victory in New Hampshire Primary >15%,mid,Other,997617.26,4320,1.0,0.38,18.77722222222222,17.39388888888889,True,True,False,False,0.997,0.0010000000000000009,True
525060,Will there not be a new Pope in 2025?,mid,Other,984579.376152,4320,1.0,0.998,71.98611111111111,71.98611111111111,False,False,False,False,0.9995,0.0,True
503990,Will Hillary Clinton be the Democratic Presidential Nominee?,mid,Politics,982791.94,4320,1.0,0.998,71.99111111111111,71.99111111111111,False,False,False,False,0.999,0.000500000000000056,True
563718,Will Andrónico Rodríguez win the most votes in the first round of the 2025 Bolivia presidential election?,mid,Politics,990326.123506,4320,1.0,0.97,71.99861111111112,71.99861111111112,False,False,False,False,0.999,0.000500000000000056,True
1193230,Will Anže Logar be the next Prime Minister of Slovenia?,mid,Politics,999766.320086001,4283,0.9914351851851851,0.989,71.9875,71.9875,False,False,False,False,0.9995,0.0,True
255061,Will a Republican win California Presidential Election?,mid,Politics,990768.222498,4314,0.9986111111111111,0.988,71.99305555555556,71.99305555555556,False,False,False,False,0.9995,0.0,True
502741,Will Ahsha Safai win the San Francisco Mayoral Election?,mid,Politics,992452.22775,4320,1.0,0.9995,71.98944444444444,71.98944444444444,False,False,False,False,0.9995,0.0,True
518559,Will the Tampa Bay Lightning win the 2025 President’s Trophy?,mid,Politics,997980.406767,4320,1.0,0.9995,71.98694444444445,71.98694444444445,False,False,False,False,0.9995,0.0,True
500513,Will a candidate from another party win New Mexico Presidential Election?,mid,Politics,999722.941966,4314,0.9986111111111111,0.997,71.99583333333334,71.99583333333334,False,False,False,False,0.999,0.0,True
523343,Ukraine election called in 2025?,mid,Politics,982716.694339,4320,1.0,0.9985,71.99111111111111,71.99111111111111,False,False,False,False,0.9995,0.0,True
525830,Will 9 justices on South Korea's Constitutional Court vote for Yoon's impeachment before May?,mid,Politics,993007.178107,4320,1.0,0.998,71.99833333333333,71.99833333333333,False,False,False,False,0.996,0.0030000000000000027,True
504602,Trump-Vance Republican ticket on election day?,mid,Politics,991254.327765,4320,1.0,0.995,71.99944444444445,71.99944444444445,False,False,False,False,0.9995,0.0,True
512819,Will Micheal Martin be the next Prime Minister of Ireland?,mid,Politics,995014.714326,4320,1.0,0.976,71.99722222222222,71.99722222222222,False,False,False,False,0.9975,0.0015000000000000568,True
529268,Will the PPC win 3 seats in the next Canadian Election?,mid,Politics,991364.43239,4320,1.0,0.9955,71.99083333333333,71.99083333333333,False,False,False,False,0.9995,0.0,True
841066,Spread: Rockets (-9.5),mid,Science/Tech,995978.505266,449,0.10393518518518519,0.49,4.684444444444445,4.684444444444445,False,False,True,False,0.48,0.49,True
682022,Kings vs. Grizzlies,mid,Sports,997734.897404,4316,0.9990740740740741,0.53,3.7469444444444444,3.58,False,True,True,False,0.565,0.04999999999999993,True
579133,Royals vs. Tigers,mid,Sports,993954.45696,2629,0.6085648148148148,0.5,2.7741666666666664,2.4405555555555556,False,True,True,False,0.23,0.33499999999999996,True
1408496,T20 World Cup: Sri Lanka vs Pakistan,mid,Sports,994696.235395,4307,0.9969907407407408,0.525,2.2222222222222223,2.2222222222222223,True,True,False,False,0.605,0.19300000000000006,True
2053174,LoL: Ultra Prime vs EDward Gaming (BO3) - LPL Group Nirvana,mid,Sports,987542.7843679996,4311,0.9979166666666667,0.655,4.265555555555555,4.265555555555555,True,False,True,False,0.31,0.37,True
2923353,Dota 2: Team Spirit vs Team Liquid - Game 1 Winner,mid,Sports,992307.4544849996,1318,0.3050925925925926,0.62,2.254166666666667,2.254166666666667,False,False,True,False,0.465,0.18000000000000005,True
2371661,Dota 2: Aurora vs Team Liquid (BO1) - BLAST Slam Group Stage,mid,Sports,985647.8451080028,1143,0.26458333333333334,0.53,2.087222222222222,2.087222222222222,False,False,True,False,0.285,0.265,True
539905,Magic vs. Celtics,mid,Sports,990391.143995,3211,0.743287037037037,0.495,4.2941666666666665,4.1775,False,False,False,False,0.675,0.06499999999999995,True
1472583,LoL: Cloud9 vs LYON (BO5) - LCS Lock In Playoffs,mid,Sports,980490.764974,1547,0.35810185185185184,0.5,5.177777777777778,5.140833333333333,False,False,True,False,0.55,0.16000000000000003,True
992866,Chelsea FC vs. AFC Bournemouth: O/U 3.5,mid,Sports,980631.165695,4320,1.0,0.39,2.7744444444444443,2.7116666666666664,False,False,True,False,0.415,0.22499999999999998,True
1320233,Golden Knights vs. Penguins,mid,Sports,999402.175111,4316,0.9990740740740741,0.475,3.4225,3.1863888888888887,False,True,True,False,0.415,0.18500000000000005,True
1308322,Jets vs. Ducks,mid,Sports,996141.299276,4303,0.9960648148148148,0.555,2.1919444444444443,2.1919444444444443,False,False,True,False,0.095,0.45999999999999996,True
1837779,Bulls vs. Knicks: O/U 237.5,mid,Sports,984076.258839003,1674,0.3875,0.495,3.006666666666667,2.843888888888889,False,True,True,False,0.335,0.16999999999999998,True
1349699,Rockets vs. Thunder: O/U 213.5,mid,Sports,993868.147865,1435,0.33217592592592593,0.495,2.1125,2.1125,False,False,True,False,0.26,0.585,True
2326464,Tunisia vs. Japan: Both Teams to Score,mid,Sports,984608.6915149996,4285,0.9918981481481481,0.56,0.3333333333333333,0.25,True,False,True,False,0.47,0.06000000000000005,True
825508,Counter-Strike: FaZe vs TheMongolz (BO1),mid,Sports,997519.631949,1089,0.2520833333333333,0.47,2.1769444444444446,2.132222222222222,False,True,True,False,0.355,0.125,True
3030617,"Ethereum Up or Down - July 23, 12:05PM-12:10PM ET",niche,Crypto,9984.420021999998,1438,0.33287037037037037,0.495,0.0325,0.0019444444444444444,False,False,True,True,0.485,0.27,True
2015863,"Ethereum Up or Down - April 19, 2:05PM-2:10PM ET",niche,Crypto,9998.022026000015,1437,0.3326388888888889,0.505,0.012222222222222223,0.012222222222222223,False,False,True,True,0.5,0.24,True
2427313,"Ethereum Up or Down - June 4, 8:10AM-8:15AM ET",niche,Crypto,9989.040316,1398,0.3236111111111111,0.5,0.0033333333333333335,0.0033333333333333335,False,False,True,True,0.325,0.6599999999999999,True
2577085,"Ethereum Up or Down - June 18, 1:05AM-1:10AM ET",niche,Crypto,9987.168040000004,1187,0.2747685185185185,0.5,0.02277777777777778,0.02277777777777778,False,False,True,True,0.275,0.6699999999999999,True
1752847,"Will Ethereum reach $2,100 on March 28?",niche,Crypto,9992.813227,1569,0.36319444444444443,0.5,22.395555555555557,15.014444444444445,False,True,False,False,0.9905,0.0025000000000000577,True
2375011,"Ethereum Up or Down - May 28, 9:30PM-9:35PM ET",niche,Crypto,9998.994793000003,1437,0.3326388888888889,0.495,0.020277777777777777,0.004166666666666667,False,False,True,True,0.46,0.14,True
600416,"Solana Up or Down - September 18, 4PM ET",niche,Crypto,9982.480782,3309,0.7659722222222223,0.5,1.3105555555555555,1.3105555555555555,False,False,True,False,0.09,0.84,True
1401850,"Ethereum Up or Down - February 21, 6:30AM-6:35AM ET",niche,Crypto,9991.399758,1437,0.3326388888888889,0.5,0.03388888888888889,0.03388888888888889,False,False,True,True,0.505,0.20499999999999996,True
1063983,"Bitcoin Up or Down - December 31, 1:30AM-1:45AM ET",niche,Crypto,9991.091649,1459,0.33773148148148147,0.5,0.14416666666666667,0.14416666666666667,False,False,True,True,0.31,0.21999999999999997,True
1810905,"Ethereum Up or Down - April 1, 5:00PM-5:05PM ET",niche,Crypto,9998.058304999997,1434,0.33194444444444443,0.5,0.008055555555555555,0.008055555555555555,False,False,True,True,0.455,0.48,True
1890827,"Solana Up or Down - April 7, 9:10AM-9:15AM ET",niche,Crypto,9993.183258999996,1434,0.33194444444444443,0.5,0.010833333333333334,,False,False,True,True,0.495,0.18500000000000005,True
668633,"Solana Up or Down - November 8, 7PM ET",niche,Crypto,9989.71987,3015,0.6979166666666666,0.5,1.5525,1.5025,True,True,True,False,0.495,0.16500000000000004,True
2542861,"Ethereum Up or Down - June 15, 7:40AM-7:45AM ET",niche,Crypto,9987.588144000016,1438,0.33287037037037037,0.5,0.005,0.005,False,False,True,True,0.32,0.29000000000000004,True
1692116,"Will the price of Bitcoin be between $78,000 and $80,000 on March 30?",niche,Crypto,9982.350282,4317,0.9993055555555556,0.9985,71.99222222222222,71.99222222222222,False,False,False,False,0.9995,0.0,True
2941865,"Ethereum Up or Down - July 16, 9:45PM-9:50PM ET",niche,Crypto,9986.834354000004,1436,0.33240740740740743,0.495,0.0038888888888888888,0.0038888888888888888,False,False,True,True,0.455,0.52,True
647166,"Will Dell say ""Nvidia"" 5+ times during earnings call?",niche,Economy/Business,9988.426234,4320,1.0,0.46,10.175833333333333,10.175833333333333,True,True,False,False,0.9885,0.008000000000000007,True
3094207,"Will Trump say ""Stock Market"" during Michigan remarks?",niche,Economy/Business,9996.424759,4136,0.9574074074074074,0.5,2.013333333333333,2.013333333333333,True,False,False,False,0.805,0.125,True
646424,Will the #1 album have between 90 thousand and 95 thousand pure sales for the week ending October 24?,niche,Entertainment/Culture,10000.0,596,0.13796296296296295,0.505,1.0863888888888888,1.0863888888888888,False,False,True,False,0.5,0.25,True
522900,"Will Zoe Saldaña win Best Supporting Actress at the 2025 SAG Award for ""Emilia Pérez""?",niche,Entertainment/Culture,9995.848337,4320,1.0,0.805,5.114166666666667,5.114166666666667,False,False,True,False,0.52,0.475,True
2587635,"Will ""Supergirl"" Opening Weekend Box Office be between 52m and 58m?",niche,Entertainment/Culture,9991.507576000002,4320,1.0,0.9985,71.985,71.985,False,False,False,False,0.999,0.000500000000000056,True
959545,"XRP Up or Down - December 18, 6:15PM-6:30PM ET",niche,Other,9982.764854,1317,0.30486111111111114,0.5,0.09194444444444444,0.09194444444444444,True,False,True,True,0.46,0.22999999999999998,True
805534,Spread: Sabres (-1.5),niche,Other,9993.08136,1443,0.33402777777777776,0.72,3.007222222222222,3.007222222222222,True,True,True,False,0.345,0.31000000000000005,True
569396,Will Puebla win the 2025 Leagues Cup?,niche,Other,9981.522,4320,1.0,0.9205,2.908333333333333,2.908333333333333,True,True,True,False,0.535,0.43400000000000005,True
